image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_57_4.jpg,107,0.00977,506,444,570,515
VAIPE_P_57_4.jpg,107,0.00651,499,455,565,529
VAIPE_P_57_4.jpg,107,0.00147,887,457,970,547
VAIPE_P_59_22.jpg,107,0.427,2104,1158,2341,1388
VAIPE_P_59_7.jpg,107,0.42285,2541,1374,2842,1664
VAIPE_P_59_8.jpg,107,0.44385,1848,1548,2193,1894
VAIPE_P_59_18.jpg,107,0.42017,2429,1313,2773,1661
VAIPE_P_115_2.jpg,107,0.45923,2739,1020,3599,1375
VAIPE_P_115_2.jpg,107,0.45874,2102,1223,2578,1982
VAIPE_P_115_2.jpg,107,0.44946,2668,574,3365,927
VAIPE_P_115_2.jpg,107,0.44775,2417,1300,2984,1822
VAIPE_P_115_1.jpg,107,0.47095,2348,1608,3109,2169
VAIPE_P_115_1.jpg,107,0.46021,2273,902,2612,1558
VAIPE_P_115_1.jpg,107,0.01875,3952,2518,4128,3008
VAIPE_P_115_0.jpg,107,0.46924,2324,1142,2879,1649
VAIPE_P_115_0.jpg,107,0.46729,2879,1220,3554,1923
VAIPE_P_115_0.jpg,107,0.45068,1945,1024,2576,1685
VAIPE_P_115_0.jpg,107,0.44629,2694,1466,3206,2042
VAIPE_P_61_21.jpg,107,0.45459,1093,447,1868,1352
VAIPE_P_61_21.jpg,107,0.44531,2577,1452,3097,1983
VAIPE_P_61_21.jpg,107,0.44116,2289,594,3095,1105
VAIPE_P_61_21.jpg,107,0.43994,1398,2092,1914,2629
VAIPE_P_61_21.jpg,107,0.42871,1879,1462,2276,1875
VAIPE_P_61_21.jpg,107,0.42554,2169,2155,2585,2600
VAIPE_P_59_60.jpg,107,0.45093,2302,822,3167,1618
VAIPE_P_59_60.jpg,107,0.44434,1780,1777,2436,2684
VAIPE_P_59_60.jpg,107,0.44263,857,666,1571,1337
VAIPE_P_59_60.jpg,107,0.4353,2043,225,2543,738
VAIPE_P_114_4.jpg,107,0.4707,263,267,428,348
VAIPE_P_114_4.jpg,107,0.45776,397,159,473,240
VAIPE_P_114_4.jpg,107,0.45435,342,363,418,439
VAIPE_P_114_4.jpg,107,0.44482,443,326,529,411
VAIPE_P_62_1.jpg,107,0.45508,2073,397,2488,829
VAIPE_P_62_1.jpg,107,0.44849,1421,166,1946,664
VAIPE_P_62_1.jpg,107,0.44312,1811,1885,2612,2711
VAIPE_P_62_1.jpg,107,0.43945,1485,807,1806,1144
VAIPE_P_62_1.jpg,107,0.43481,1974,1228,2302,1562
VAIPE_P_62_1.jpg,107,0.43408,2547,944,2992,1381
VAIPE_P_63_0.jpg,107,0.41431,1921,674,2258,1078
VAIPE_P_63_1.jpg,107,0.43945,1015,1787,2053,2589
VAIPE_P_63_1.jpg,107,0.43726,2369,1951,3654,2640
VAIPE_P_63_1.jpg,107,0.43481,1300,733,1955,1434
VAIPE_P_63_1.jpg,107,0.43018,2082,259,2845,1092
VAIPE_P_63_2.jpg,107,0.47021,539,164,674,459
VAIPE_P_63_2.jpg,107,0.45801,491,487,587,587
VAIPE_P_63_2.jpg,107,0.45532,585,506,676,603
VAIPE_P_63_2.jpg,107,0.45215,404,339,522,546
VAIPE_P_63_2.jpg,107,0.42407,354,457,428,595
VAIPE_P_64_11.jpg,107,0.46924,1946,286,2629,1238
VAIPE_P_64_11.jpg,107,0.46753,1627,1999,2602,2764
VAIPE_P_64_11.jpg,107,0.4624,2713,911,3595,1539
VAIPE_P_64_11.jpg,107,0.44312,1097,223,1689,834
VAIPE_P_65_0.jpg,107,0.47339,1071,1109,1728,2190
VAIPE_P_65_0.jpg,107,0.4707,1206,1673,1994,2680
VAIPE_P_65_0.jpg,107,0.46094,374,1566,965,2132
VAIPE_P_65_0.jpg,107,0.46021,1674,824,2377,1657
VAIPE_P_65_0.jpg,107,0.44043,820,0,1475,565
VAIPE_P_65_1.jpg,107,0.47119,1326,884,2251,1655
VAIPE_P_65_1.jpg,107,0.46826,795,1478,1874,2083
VAIPE_P_65_1.jpg,107,0.45874,102,503,681,1080
VAIPE_P_65_1.jpg,107,0.45532,728,571,1245,1451
VAIPE_P_65_1.jpg,107,0.45142,1783,610,2236,1138
VAIPE_P_114_3.jpg,107,0.4502,1915,1120,2818,1677
VAIPE_P_114_3.jpg,107,0.44849,896,1221,1821,1954
VAIPE_P_114_3.jpg,107,0.44604,2188,2165,2818,2808
VAIPE_P_114_3.jpg,107,0.43994,2232,63,2598,457
VAIPE_P_114_3.jpg,107,0.43726,3312,964,3711,1365
VAIPE_P_59_58.jpg,107,0.42139,2279,873,2550,1141
VAIPE_P_5_9.jpg,107,0.44434,1697,49,2373,1262
VAIPE_P_5_9.jpg,107,0.44238,2402,1768,3196,2625
VAIPE_P_5_9.jpg,107,0.42822,2921,844,4021,1627
VAIPE_P_5_9.jpg,107,0.3938,1575,2119,2291,2908
VAIPE_P_59_50.jpg,107,0.42871,2434,1103,3019,1664
VAIPE_P_59_23.jpg,107,0.4436,2391,1413,2765,1780
VAIPE_P_11_3.jpg,107,0.43018,578,861,1130,1407
VAIPE_P_11_3.jpg,107,0.4292,297,454,626,764
VAIPE_P_11_3.jpg,107,0.427,788,145,1134,537
VAIPE_P_11_2.jpg,107,0.45581,1184,64,1951,1108
VAIPE_P_11_2.jpg,107,0.45532,1637,1107,2350,2010
VAIPE_P_11_2.jpg,107,0.44946,2266,1898,2963,2953
VAIPE_P_11_2.jpg,107,0.41968,2545,718,3142,1320
VAIPE_P_11_2.jpg,107,0.4126,863,2142,1514,2793
VAIPE_P_59_55.jpg,107,0.43311,2520,1385,2976,1819
VAIPE_P_59_26.jpg,107,0.43457,2154,1837,2636,2316
VAIPE_P_59_29.jpg,107,0.4353,1933,1419,2212,1698
VAIPE_P_59_3.jpg,107,0.42285,2642,1650,2965,1979
VAIPE_P_119_1.jpg,107,0.44922,2356,1234,2902,1757
VAIPE_P_119_1.jpg,107,0.43896,2121,524,2503,930
VAIPE_P_119_1.jpg,107,0.4353,1897,1709,2442,2251
VAIPE_P_119_1.jpg,107,0.43359,1811,1278,2228,1618
VAIPE_P_119_1.jpg,107,0.40112,2537,909,2982,1191
VAIPE_P_158_1.jpg,107,0.46997,1763,682,2196,1614
VAIPE_P_158_1.jpg,107,0.4624,1472,582,1870,1526
VAIPE_P_158_1.jpg,107,0.46118,928,1385,1386,2092
VAIPE_P_158_1.jpg,107,0.45776,2152,870,2806,1521
VAIPE_P_158_1.jpg,107,0.44653,2113,339,2671,900
VAIPE_P_158_1.jpg,107,0.44385,1438,1525,1763,1846
VAIPE_P_158_1.jpg,107,0.44067,2129,1377,2463,1706
VAIPE_P_59_38.jpg,107,0.41968,2311,1514,2565,1765
VAIPE_P_59_39.jpg,107,0.43066,2283,1134,2722,1571
VAIPE_P_118_1.jpg,107,0.43774,780,543,903,717
VAIPE_P_118_1.jpg,107,0.42285,578,543,669,633
VAIPE_P_118_0.jpg,107,0.448,702,389,855,518
VAIPE_P_118_0.jpg,107,0.44727,785,532,871,620
VAIPE_P_118_0.jpg,107,0.00108,736,205,831,279
VAIPE_P_117_5.jpg,107,0.45068,1079,822,2054,1701
VAIPE_P_117_5.jpg,107,0.44995,2279,163,3025,1265
VAIPE_P_117_5.jpg,107,0.43481,1096,2064,1571,2572
VAIPE_P_117_5.jpg,107,0.43457,2204,1586,3048,2186
VAIPE_P_117_5.jpg,107,0.42285,3142,1081,3904,1842
VAIPE_P_117_5.jpg,107,0.40308,2081,2262,2812,3094
VAIPE_P_59_41.jpg,107,0.42017,2257,1086,2541,1365
VAIPE_P_59_41.jpg,107,0.00242,3625,2851,4102,3087
VAIPE_P_59_43.jpg,107,0.42871,2009,1505,2253,1737
VAIPE_P_59_48.jpg,107,0.42505,2786,974,3302,1466
VAIPE_P_59_30.jpg,107,0.43945,2913,1104,3335,1510
VAIPE_P_9_7.jpg,107,0.45972,372,158,488,206
VAIPE_P_9_7.jpg,107,0.45264,276,183,324,295
VAIPE_P_9_7.jpg,107,0.45142,236,116,301,204
VAIPE_P_9_7.jpg,107,0.44873,346,250,393,344
VAIPE_P_9_6.jpg,107,0.45972,165,221,251,272
VAIPE_P_9_6.jpg,107,0.4563,256,162,317,246
VAIPE_P_9_6.jpg,107,0.45264,325,279,393,341
VAIPE_P_9_6.jpg,107,0.44312,373,119,429,186
VAIPE_P_9_5.jpg,107,0.427,302,171,354,223
VAIPE_P_9_4.jpg,107,0.46143,406,77,466,190
VAIPE_P_9_4.jpg,107,0.45972,210,217,289,319
VAIPE_P_9_4.jpg,107,0.44751,376,255,425,348
VAIPE_P_9_4.jpg,107,0.43018,273,119,326,214
VAIPE_P_9_1.jpg,107,0.46216,203,174,300,228
VAIPE_P_9_1.jpg,107,0.4519,309,109,374,204
VAIPE_P_9_1.jpg,107,0.45044,383,242,462,313
VAIPE_P_9_1.jpg,107,0.4436,272,256,322,341
VAIPE_P_9_2.jpg,107,0.45605,348,241,396,334
VAIPE_P_9_2.jpg,107,0.45288,183,206,263,310
VAIPE_P_9_2.jpg,107,0.45068,287,219,340,332
VAIPE_P_9_2.jpg,107,0.43726,247,107,302,203
VAIPE_P_9_11.jpg,107,0.38672,233,188,302,254
VAIPE_P_9_10.jpg,107,0.46729,369,272,418,339
VAIPE_P_9_10.jpg,107,0.45288,157,115,232,159
VAIPE_P_9_10.jpg,107,0.44263,286,157,341,210
VAIPE_P_9_10.jpg,107,0.44189,208,171,245,233
VAIPE_P_9_0.jpg,107,0.40479,213,200,278,263
VAIPE_P_9_3.jpg,107,0.40674,218,179,275,235
VAIPE_P_9_8.jpg,107,0.46313,285,195,336,308
VAIPE_P_9_8.jpg,107,0.46118,377,87,451,197
VAIPE_P_9_8.jpg,107,0.45508,356,265,402,358
VAIPE_P_9_8.jpg,107,0.44604,248,127,314,215
VAIPE_P_9_9.jpg,107,0.45288,105,173,215,235
VAIPE_P_9_9.jpg,107,0.45264,314,142,404,187
VAIPE_P_9_9.jpg,107,0.448,306,247,392,326
VAIPE_P_9_9.jpg,107,0.44189,224,102,296,206
VAIPE_P_60_4.jpg,107,0.46362,1078,1141,1529,1814
VAIPE_P_60_4.jpg,107,0.46191,1895,1286,2427,1977
VAIPE_P_60_4.jpg,107,0.46094,1739,717,2306,1297
VAIPE_P_60_4.jpg,107,0.46094,1282,569,1802,981
VAIPE_P_60_4.jpg,107,0.44604,1530,1076,1893,1440
VAIPE_P_60_4.jpg,107,0.4436,1153,1841,1969,2197
VAIPE_P_42_1.jpg,107,0.45996,624,1424,1194,2199
VAIPE_P_42_1.jpg,107,0.45801,1490,1207,2410,1581
VAIPE_P_42_1.jpg,107,0.42188,1688,564,2233,991
VAIPE_P_42_1.jpg,107,0.1842,1063,1494,1830,2088
VAIPE_P_158_11.jpg,107,0.46533,782,2543,1162,3463
VAIPE_P_158_11.jpg,107,0.46362,1714,1197,2461,1924
VAIPE_P_158_11.jpg,107,0.46265,1148,2339,1578,3091
VAIPE_P_158_11.jpg,107,0.46143,769,3341,1371,4032
VAIPE_P_158_11.jpg,107,0.4502,1415,1957,1747,2281
VAIPE_P_158_11.jpg,107,0.44995,1909,1858,2228,2169
VAIPE_P_158_11.jpg,107,0.44385,1115,2896,1373,3358
VAIPE_P_118_3.jpg,107,0.4729,1193,2260,2152,3244
VAIPE_P_118_3.jpg,107,0.46924,431,1707,1364,2614
VAIPE_P_118_3.jpg,107,0.45776,1611,1423,2066,1875
VAIPE_P_118_3.jpg,107,0.45703,1476,1779,2283,2232
VAIPE_P_118_3.jpg,107,0.45459,659,1218,1104,1667
VAIPE_P_118_3.jpg,107,0.44946,1135,1090,1578,1554
VAIPE_P_59_37.jpg,107,0.42871,1404,2016,1741,2348
VAIPE_P_59_36.jpg,107,0.42285,1173,1694,1797,2193
VAIPE_P_59_35.jpg,107,0.40356,1595,1996,1862,2255
VAIPE_P_59_34.jpg,107,0.42969,1348,2621,1651,2935
VAIPE_P_59_33.jpg,107,0.41504,1372,2214,1634,2481
VAIPE_P_59_32.jpg,107,0.41797,1134,2234,1338,2440
VAIPE_P_59_31.jpg,107,0.43896,899,2292,1385,2769
VAIPE_P_119_0.jpg,107,0.44043,1206,2316,1689,2808
VAIPE_P_119_0.jpg,107,0.4353,961,2344,1269,2768
VAIPE_P_119_2.jpg,107,0.46875,796,2457,1711,3486
VAIPE_P_119_2.jpg,107,0.45874,1438,1275,2178,1997
VAIPE_P_119_2.jpg,107,0.45874,543,1932,1314,2709
VAIPE_P_119_2.jpg,107,0.44434,1518,2024,2062,2545
VAIPE_P_11_0.jpg,107,0.43066,1056,1983,1598,2505
VAIPE_P_59_28.jpg,107,0.37671,1523,2449,1781,2694
VAIPE_P_118_2.jpg,107,0.46582,1147,2350,1665,3039
VAIPE_P_118_2.jpg,107,0.45581,672,1926,1060,2522
VAIPE_P_118_2.jpg,107,0.45215,983,2291,1415,2808
VAIPE_P_118_2.jpg,107,0.44727,1290,1674,1656,2249
VAIPE_P_118_2.jpg,107,0.4436,759,2871,1125,3236
VAIPE_P_118_2.jpg,107,0.42407,1031,1599,1327,2276
VAIPE_P_59_27.jpg,107,0.41553,880,1472,1352,1951
VAIPE_P_59_4.jpg,107,0.44678,1522,2515,2146,3148
VAIPE_P_117_4.jpg,107,0.45532,1743,2210,2260,2726
VAIPE_P_117_4.jpg,107,0.44922,1023,2576,1493,3048
VAIPE_P_117_4.jpg,107,0.44434,214,2377,797,2940
VAIPE_P_117_4.jpg,107,0.4436,425,1366,1058,1932
VAIPE_P_117_4.jpg,107,0.43945,1064,1363,1462,1781
VAIPE_P_59_54.jpg,107,0.42188,1205,2374,1583,2752
VAIPE_P_59_53.jpg,107,0.41431,1809,1049,2335,1574
VAIPE_P_59_52.jpg,107,0.4126,1275,2679,1615,3014
VAIPE_P_59_51.jpg,107,0.43628,1415,2541,1696,2838
VAIPE_P_117_1.jpg,107,0.45288,802,1863,1319,2362
VAIPE_P_117_1.jpg,107,0.44604,1334,1807,1611,2080
VAIPE_P_117_1.jpg,107,0.44531,1394,1932,1972,2390
VAIPE_P_117_1.jpg,107,0.00146,2707,2782,2812,2934
VAIPE_P_59_5.jpg,107,0.42554,1883,2165,2182,2466
VAIPE_P_59_40.jpg,107,0.44385,1190,3059,1588,3464
VAIPE_P_59_49.jpg,107,0.40674,1382,2543,1726,2887
VAIPE_P_59_47.jpg,107,0.40796,947,2255,1497,2801
VAIPE_P_59_46.jpg,107,0.41333,1505,2644,1924,3066
VAIPE_P_59_45.jpg,107,0.42603,1224,2380,1650,2814
VAIPE_P_59_44.jpg,107,0.42236,1868,2021,2331,2460
VAIPE_P_117_3.jpg,107,0.448,973,1969,1507,2495
VAIPE_P_117_3.jpg,107,0.4436,1370,1737,1834,2356
VAIPE_P_117_3.jpg,107,0.4353,1374,2320,1673,2614
VAIPE_P_59_42.jpg,107,0.42554,1621,2771,1993,3141
VAIPE_P_59_42.jpg,107,0.1731,0,3900,384,4128
VAIPE_P_59_42.jpg,107,0.00218,0,782,459,1485
VAIPE_P_117_2.jpg,107,0.43311,1156,1725,1715,2255
VAIPE_P_11_1.jpg,107,0.45923,1212,2621,1852,2957
VAIPE_P_11_1.jpg,107,0.45898,1233,2241,1984,2640
VAIPE_P_11_1.jpg,107,0.45435,1062,1899,1475,2285
VAIPE_P_11_1.jpg,107,0.44946,801,2352,1252,2806
VAIPE_P_11_1.jpg,107,0.34546,1442,1824,1721,2224
VAIPE_P_11_1.jpg,107,0.1311,1479,1857,1983,2249
VAIPE_P_11_1.jpg,107,0.00152,1287,1642,1816,2249
VAIPE_P_59_25.jpg,107,0.42285,1537,2084,1907,2442
VAIPE_P_59_25.jpg,107,0.0025,2060,2543,2739,3313
VAIPE_P_59_24.jpg,107,0.33423,1564,2367,1947,2758
VAIPE_P_57_8.jpg,107,0.4353,517,420,597,497
VAIPE_P_57_8.jpg,107,0.43457,454,392,521,460
VAIPE_P_57_8.jpg,107,0.4187,303,444,391,530
VAIPE_P_57_7.jpg,107,0.4436,414,651,502,741
VAIPE_P_120_4.jpg,107,0.4436,1272,3073,1871,3747
VAIPE_P_120_4.jpg,107,0.43774,1360,993,1957,1576
VAIPE_P_57_5.jpg,107,0.43726,358,804,461,905
VAIPE_P_57_5.jpg,107,0.41602,174,805,286,916
VAIPE_P_57_5.jpg,107,0.40674,595,933,703,1035
VAIPE_P_120_5.jpg,107,0.44531,1117,2046,1667,2625
VAIPE_P_120_5.jpg,107,0.44434,1646,1329,2183,1893
VAIPE_P_120_5.jpg,107,0.19958,2198,4484,2524,4624
VAIPE_P_120_5.jpg,107,0.00861,2102,4419,2599,4624
VAIPE_P_120_6.jpg,107,0.45142,1917,1800,2591,2488
VAIPE_P_120_6.jpg,107,0.44116,1284,2269,1919,2933
VAIPE_P_120_3.jpg,107,0.4209,1465,1775,1957,2587
VAIPE_P_120_7.jpg,107,0.45068,1598,2045,2178,2654
VAIPE_P_120_7.jpg,107,0.43408,1077,2216,1640,2808
VAIPE_P_57_17.jpg,107,0.43579,403,732,477,807
VAIPE_P_57_16.jpg,107,0.42773,296,595,365,662
VAIPE_P_57_16.jpg,107,0.41968,339,639,397,693
VAIPE_P_57_16.jpg,107,0.41211,681,940,756,1015
VAIPE_P_57_15.jpg,107,0.37134,545,723,595,768
VAIPE_P_57_15.jpg,107,0.00586,800,354,864,408
VAIPE_P_120_9.jpg,107,0.43945,1000,2139,1744,2562
VAIPE_P_57_13.jpg,107,0.44043,462,729,538,807
VAIPE_P_57_13.jpg,107,0.43896,352,723,433,806
VAIPE_P_57_13.jpg,107,0.43726,322,815,391,883
VAIPE_P_57_12.jpg,107,0.43677,510,560,575,622
VAIPE_P_57_12.jpg,107,0.42456,341,234,635,406
VAIPE_P_57_12.jpg,107,0.00186,355,303,498,404
VAIPE_P_57_12.jpg,107,0.00158,337,226,621,354
VAIPE_P_120_8.jpg,107,0.44556,553,1527,1098,2115
VAIPE_P_120_8.jpg,107,0.43726,2046,2454,2591,3013
VAIPE_P_120_8.jpg,107,0.00858,1039,1523,1415,2171
VAIPE_P_58_0.jpg,107,0.45215,1449,1786,1865,2218
VAIPE_P_58_0.jpg,107,0.43848,994,1352,1410,1821
VAIPE_P_58_0.jpg,107,0.4187,1320,1477,1855,1874
VAIPE_P_59_0.jpg,107,0.39795,1450,2988,1837,3375
VAIPE_P_59_1.jpg,107,0.43115,1437,2604,1798,2965
VAIPE_P_120_0.jpg,107,0.44604,899,1695,1568,2418
VAIPE_P_120_0.jpg,107,0.44067,1633,1933,2293,2632
VAIPE_P_120_1.jpg,107,0.43774,1257,3114,1871,3755
VAIPE_P_120_1.jpg,107,0.4292,1379,1291,2015,1965
VAIPE_P_59_21.jpg,107,0.4353,1437,2335,1962,2855
VAIPE_P_59_20.jpg,107,0.41504,1514,2528,1787,2812
VAIPE_P_59_2.jpg,107,0.41089,1619,2294,1911,2586
VAIPE_P_59_19.jpg,107,0.4353,1436,2468,1913,2941
VAIPE_P_120_10.jpg,107,0.45581,1423,1972,2023,2599
VAIPE_P_120_10.jpg,107,0.43848,1086,1258,1681,1810
VAIPE_P_59_17.jpg,107,0.41553,1299,1726,1531,1948
VAIPE_P_59_17.jpg,107,0.00119,1744,4074,2144,4128
VAIPE_P_59_16.jpg,107,0.43311,888,2709,1477,3285
VAIPE_P_120_11.jpg,107,0.43823,1204,1911,1760,2673
VAIPE_P_59_14.jpg,107,0.427,1710,2249,2204,2726
VAIPE_P_59_14.jpg,107,0.0011,801,2709,1087,3001
VAIPE_P_59_13.jpg,107,0.43628,1389,3105,1677,3397
VAIPE_P_59_12.jpg,107,0.42407,1723,2208,2099,2565
VAIPE_P_59_11.jpg,107,0.42358,1127,2159,1475,2490
VAIPE_P_120_2.jpg,107,0.37451,1311,2430,2024,2974
VAIPE_P_117_0.jpg,107,0.45581,1016,1816,1470,2258
VAIPE_P_117_0.jpg,107,0.4519,1651,2083,2174,2440
VAIPE_P_117_0.jpg,107,0.43408,1341,2123,1591,2379
VAIPE_P_117_0.jpg,107,0.00355,1307,2929,1496,3127
VAIPE_P_117_0.jpg,107,0.00131,1955,3003,2115,3142
VAIPE_P_59_56.jpg,107,0.41797,1568,2546,2041,3019
VAIPE_P_59_57.jpg,107,0.44556,1255,3365,1626,3743
VAIPE_P_116_2.jpg,107,0.47559,1191,2144,1676,2971
VAIPE_P_116_2.jpg,107,0.46265,1473,1531,2051,2161
VAIPE_P_116_2.jpg,107,0.46069,859,1773,1306,2583
VAIPE_P_116_2.jpg,107,0.45215,1204,1636,1582,2278
VAIPE_P_61_5.jpg,107,0.44116,1372,1441,1841,1932
VAIPE_P_61_6.jpg,107,0.44531,954,1970,1427,2432
VAIPE_P_61_6.jpg,107,0.44263,1307,1671,1639,1996
VAIPE_P_61_7.jpg,107,0.43945,1111,2113,1781,2793
VAIPE_P_61_8.jpg,107,0.43115,868,1742,1372,2190
VAIPE_P_61_8.jpg,107,0.43018,1685,2320,2042,2686
VAIPE_P_61_9.jpg,107,0.43237,1058,1707,1541,2174
VAIPE_P_61_9.jpg,107,0.00158,0,3740,680,4032
VAIPE_P_62_0.jpg,107,0.43213,1437,1584,1923,2182
VAIPE_P_62_0.jpg,107,0.42603,1069,1617,1508,2159
VAIPE_P_114_2.jpg,107,0.47192,1232,1630,2110,2071
VAIPE_P_114_2.jpg,107,0.46899,800,2306,1804,2777
VAIPE_P_114_2.jpg,107,0.45386,1160,2083,1625,2379
VAIPE_P_114_2.jpg,107,0.44995,896,1840,1263,2267
VAIPE_P_114_1.jpg,107,0.47485,1033,2041,1896,2433
VAIPE_P_114_1.jpg,107,0.47021,653,2308,1532,2908
VAIPE_P_114_0.jpg,107,0.45288,868,2515,1703,2948
VAIPE_P_114_0.jpg,107,0.43359,941,1913,1328,2206
VAIPE_P_114_0.jpg,107,0.42285,1266,1839,1609,2594
VAIPE_P_113_9.jpg,107,0.45215,741,2169,1231,2665
VAIPE_P_113_9.jpg,107,0.44946,800,1669,1165,1996
VAIPE_P_113_9.jpg,107,0.448,1681,1850,2121,2475
VAIPE_P_113_9.jpg,107,0.44678,1294,1805,1742,2267
VAIPE_P_64_0.jpg,107,0.4502,1065,1480,1611,2159
VAIPE_P_64_1.jpg,107,0.41968,1036,1885,1328,2352
VAIPE_P_64_1.jpg,107,0.41431,1423,2053,1731,2362
VAIPE_P_64_10.jpg,107,0.45386,842,1478,1602,2178
VAIPE_P_64_10.jpg,107,0.45264,736,1024,1696,1727
VAIPE_P_64_10.jpg,107,0.44922,1587,1822,2446,2228
VAIPE_P_64_10.jpg,107,0.448,553,2117,1585,2596
VAIPE_P_64_10.jpg,107,0.42358,1404,806,1820,1228
VAIPE_P_113_8.jpg,107,0.44995,1258,2388,1750,2896
VAIPE_P_113_8.jpg,107,0.43457,1090,1771,1567,2250
VAIPE_P_64_2.jpg,107,0.43311,1048,1674,1468,2400
VAIPE_P_64_3.jpg,107,0.45068,773,1889,1218,2161
VAIPE_P_64_3.jpg,107,0.43774,1558,2026,1856,2325
VAIPE_P_64_4.jpg,107,0.45605,1171,1579,1826,2243
VAIPE_P_66_11.jpg,107,0.44995,1229,1623,2011,2199
VAIPE_P_66_10.jpg,107,0.44678,2067,1849,2597,2683
VAIPE_P_66_10.jpg,107,0.44653,471,1997,1122,2333
VAIPE_P_66_1.jpg,107,0.4585,920,2001,1542,2700
VAIPE_P_66_1.jpg,107,0.44873,1185,1515,1514,2130
VAIPE_P_66_0.jpg,107,0.43213,1010,1851,1989,2427
VAIPE_P_65_4.jpg,107,0.45898,163,144,281,221
VAIPE_P_65_4.jpg,107,0.45776,94,229,198,328
VAIPE_P_65_4.jpg,107,0.45068,202,224,288,335
VAIPE_P_65_4.jpg,107,0.44946,207,392,285,524
VAIPE_P_113_4.jpg,107,0.43628,1173,2444,1706,2840
VAIPE_P_113_4.jpg,107,0.43457,1148,1952,1596,2444
VAIPE_P_61_4.jpg,107,0.45386,1308,1815,1781,2278
VAIPE_P_61_4.jpg,107,0.448,1340,2306,1682,2646
VAIPE_P_113_5.jpg,107,0.46436,1214,1424,1578,1753
VAIPE_P_113_5.jpg,107,0.45923,1395,1643,1707,1945
VAIPE_P_113_5.jpg,107,0.4563,1136,1773,1432,2038
VAIPE_P_113_7.jpg,107,0.46191,1013,1827,1390,2196
VAIPE_P_113_7.jpg,107,0.45996,1213,2204,1604,2604
VAIPE_P_113_7.jpg,107,0.45801,1414,1690,1847,2123
VAIPE_P_64_9.jpg,107,0.46045,803,2421,1425,3055
VAIPE_P_64_9.jpg,107,0.45215,1637,2520,2642,3003
VAIPE_P_64_9.jpg,107,0.44385,536,1907,975,2696
VAIPE_P_64_9.jpg,107,0.44067,1556,1436,1947,2295
VAIPE_P_64_8.jpg,107,0.41919,1191,1823,1447,2260
VAIPE_P_64_8.jpg,107,0.41919,1516,1807,1798,2098
VAIPE_P_64_7.jpg,107,0.43677,1069,1852,1380,2272
VAIPE_P_64_7.jpg,107,0.43628,900,2377,1197,2680
VAIPE_P_64_6.jpg,107,0.4292,1140,1562,1728,2268
VAIPE_P_64_5.jpg,107,0.44873,942,1926,1335,2230
VAIPE_P_64_5.jpg,107,0.43164,1251,1593,1647,1864
VAIPE_P_64_5.jpg,107,0.427,1226,2211,1501,2484
VAIPE_P_113_6.jpg,107,0.45215,1163,1889,1554,2275
VAIPE_P_113_6.jpg,107,0.43457,967,2246,1367,2650
VAIPE_P_61_3.jpg,107,0.44189,1189,1839,1747,2407
VAIPE_P_61_22.jpg,107,0.46411,1378,1407,1924,1743
VAIPE_P_61_22.jpg,107,0.46411,1414,1831,1836,2318
VAIPE_P_61_22.jpg,107,0.46265,1843,2329,2436,2715
VAIPE_P_61_22.jpg,107,0.45801,984,2799,1500,3341
VAIPE_P_61_22.jpg,107,0.44067,1388,1735,1714,1938
VAIPE_P_114_5.jpg,107,0.46338,898,1130,1908,2127
VAIPE_P_114_5.jpg,107,0.44678,1407,2520,1777,2894
VAIPE_P_114_5.jpg,107,0.44434,1616,2159,2000,2583
VAIPE_P_114_5.jpg,107,0.43726,1027,2014,1428,2446
VAIPE_P_5_5.jpg,107,0.3855,887,1893,1410,2554
VAIPE_P_5_5.jpg,107,0.01588,0,1245,367,1888
VAIPE_P_5_5.jpg,107,0.00496,2757,1588,3024,2220
VAIPE_P_5_5.jpg,107,0.00114,2696,1597,3024,2432
VAIPE_P_5_4.jpg,107,0.42188,1395,1763,1876,2495
VAIPE_P_5_3.jpg,107,0.43408,1134,1987,1867,2461
VAIPE_P_5_2.jpg,107,0.42505,1124,1728,1592,2438
VAIPE_P_5_2.jpg,107,0.0042,1573,1341,2035,1937
VAIPE_P_5_11.jpg,107,0.46118,1223,2209,1500,2860
VAIPE_P_5_11.jpg,107,0.45874,1543,1920,1940,2346
VAIPE_P_5_11.jpg,107,0.45142,1459,2300,1751,3030
VAIPE_P_5_11.jpg,107,0.44751,1695,1569,2278,2029
VAIPE_P_5_11.jpg,107,0.43726,1144,1989,1405,2253
VAIPE_P_5_11.jpg,107,0.42358,1379,2100,1605,2318
VAIPE_P_5_10.jpg,107,0.43774,137,1239,501,1577
VAIPE_P_5_10.jpg,107,0.43726,742,1485,999,1754
VAIPE_P_5_10.jpg,107,0.43628,614,877,827,1087
VAIPE_P_5_6.jpg,107,0.43677,1058,1886,1722,2386
VAIPE_P_5_1.jpg,107,0.44971,945,2053,1602,2438
VAIPE_P_59_9.jpg,107,0.44604,1444,2472,1921,2954
VAIPE_P_115_4.jpg,107,0.46973,713,1094,1515,2436
VAIPE_P_115_4.jpg,107,0.45288,1402,1310,2449,1850
VAIPE_P_115_4.jpg,107,0.44482,1616,658,2249,1305
VAIPE_P_115_4.jpg,107,0.4187,1144,994,1585,1459
VAIPE_P_115_4.jpg,107,0.40234,1531,1784,2273,2498
