,image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
12663,VAIPE_P_159_6.jpg,88,0.00090039,335,475,414,582
12664,VAIPE_P_159_6.jpg,99,2.0680000000000002e-05,339,580,394,638
12665,VAIPE_P_159_6.jpg,90,2.0680000000000002e-05,339,580,394,638
12666,VAIPE_P_159_6.jpg,89,2.0680000000000002e-05,339,580,394,638
12667,VAIPE_P_159_6.jpg,88,2.0680000000000002e-05,339,580,394,638
12668,VAIPE_P_159_6.jpg,99,4.52e-06,341,580,391,638
12669,VAIPE_P_159_6.jpg,90,4.52e-06,341,580,391,638
12670,VAIPE_P_159_6.jpg,91,4.52e-06,341,580,391,638
12671,VAIPE_P_159_6.jpg,88,4.52e-06,341,580,391,638
12672,VAIPE_P_159_6.jpg,61,3.18e-06,336,577,394,643
12673,VAIPE_P_159_6.jpg,99,2.27e-06,392,503,435,576
12674,VAIPE_P_159_6.jpg,90,2.27e-06,392,503,435,576
12675,VAIPE_P_159_6.jpg,89,2.27e-06,392,503,435,576
12676,VAIPE_P_159_6.jpg,88,2.27e-06,392,503,435,576
12677,VAIPE_P_159_6.jpg,89,1.8400000000000002e-06,339,580,392,642
12678,VAIPE_P_159_6.jpg,99,1.8400000000000002e-06,339,580,392,642
12679,VAIPE_P_159_6.jpg,90,1.8400000000000002e-06,339,580,392,642
12680,VAIPE_P_159_6.jpg,91,1.8400000000000002e-06,339,580,392,642
12681,VAIPE_P_159_6.jpg,88,1.8400000000000002e-06,339,580,392,642
12682,VAIPE_P_159_6.jpg,84,1.22e-06,340,580,394,638
12683,VAIPE_P_159_7.jpg,26,0.93359,220,492,350,616
12684,VAIPE_P_159_7.jpg,91,0.93213,272,578,395,658
12685,VAIPE_P_159_7.jpg,29,0.92139,394,582,474,634
12686,VAIPE_P_159_7.jpg,84,0.52197,294,426,361,492
12687,VAIPE_P_159_7.jpg,91,0.22852,294,426,362,492
12688,VAIPE_P_159_7.jpg,107,0.18286,294,426,361,490
12689,VAIPE_P_159_7.jpg,107,0.11237,295,426,360,492
12690,VAIPE_P_159_7.jpg,107,0.03918,295,426,362,492
12691,VAIPE_P_159_7.jpg,107,0.03275,295,426,362,492
12692,VAIPE_P_159_7.jpg,107,0.03107,294,425,362,492
12693,VAIPE_P_159_7.jpg,107,0.02715,294,426,362,493
12694,VAIPE_P_159_7.jpg,107,0.02095,295,426,364,494
12695,VAIPE_P_159_7.jpg,107,0.01819,294,426,363,492
12696,VAIPE_P_159_7.jpg,107,0.01649,294,426,362,493
12697,VAIPE_P_159_7.jpg,107,0.01417,295,426,362,492
12698,VAIPE_P_159_7.jpg,107,0.01333,294,425,361,492
12699,VAIPE_P_159_7.jpg,107,0.01079,394,578,476,636
12700,VAIPE_P_159_7.jpg,107,0.00944,293,424,363,494
12701,VAIPE_P_159_7.jpg,107,0.00894,295,426,362,494
12702,VAIPE_P_159_7.jpg,107,0.00454,295,427,360,491
12703,VAIPE_P_159_7.jpg,107,0.0041,294,426,362,492
12704,VAIPE_P_159_7.jpg,107,0.0039,295,426,362,492
12705,VAIPE_P_159_7.jpg,107,0.00277,295,426,362,491
12706,VAIPE_P_159_7.jpg,107,0.00269,292,425,362,492
12707,VAIPE_P_159_7.jpg,107,0.00238,295,426,362,492
12708,VAIPE_P_159_7.jpg,107,0.00229,394,582,474,634
12709,VAIPE_P_159_7.jpg,107,0.00216,294,427,360,491
12710,VAIPE_P_159_7.jpg,107,0.00203,392,582,476,636
12711,VAIPE_P_159_7.jpg,107,0.00172,393,582,475,634
12712,VAIPE_P_159_7.jpg,107,0.00169,295,426,364,494
12713,VAIPE_P_159_7.jpg,107,0.00152,293,424,363,494
12714,VAIPE_P_159_7.jpg,107,0.00131,294,427,360,492
12715,VAIPE_P_159_7.jpg,107,0.00129,294,427,360,492
12716,VAIPE_P_159_7.jpg,107,0.00115,294,426,360,492
12717,VAIPE_P_159_7.jpg,88,0.00102,294,426,362,492
12718,VAIPE_P_159_7.jpg,61,0.0009335900000000001,220,492,350,616
12719,VAIPE_P_159_7.jpg,99,0.00093213,272,578,395,658
12720,VAIPE_P_159_7.jpg,90,0.00093213,272,578,395,658
12721,VAIPE_P_159_7.jpg,89,0.00093213,272,578,395,658
12722,VAIPE_P_159_7.jpg,88,0.00093213,272,578,395,658
12723,VAIPE_P_159_7.jpg,99,0.00022852000000000001,294,426,362,492
12724,VAIPE_P_159_7.jpg,90,0.00022852000000000001,294,426,362,492
12725,VAIPE_P_159_7.jpg,89,0.00022852000000000001,294,426,362,492
12726,VAIPE_P_159_7.jpg,88,0.00022852000000000001,294,426,362,492
12727,VAIPE_P_159_7.jpg,84,1.6490000000000003e-05,294,426,362,493
12728,VAIPE_P_159_7.jpg,89,2.29e-06,394,582,474,634
12729,VAIPE_P_159_7.jpg,99,2.29e-06,394,582,474,634
12730,VAIPE_P_159_7.jpg,90,2.29e-06,394,582,474,634
12731,VAIPE_P_159_7.jpg,91,2.29e-06,394,582,474,634
12732,VAIPE_P_159_7.jpg,88,2.29e-06,394,582,474,634
12733,VAIPE_P_159_7.jpg,89,1.72e-06,393,582,475,634
12734,VAIPE_P_159_7.jpg,99,1.72e-06,393,582,475,634
12735,VAIPE_P_159_7.jpg,90,1.72e-06,393,582,475,634
12736,VAIPE_P_159_7.jpg,91,1.72e-06,393,582,475,634
12737,VAIPE_P_159_7.jpg,88,1.72e-06,393,582,475,634
12738,VAIPE_P_159_7.jpg,89,1.31e-06,294,427,360,492
12739,VAIPE_P_159_7.jpg,99,1.31e-06,294,427,360,492
12740,VAIPE_P_159_7.jpg,90,1.31e-06,294,427,360,492
12741,VAIPE_P_159_7.jpg,91,1.31e-06,294,427,360,492
12742,VAIPE_P_159_7.jpg,88,1.31e-06,294,427,360,492
12743,VAIPE_P_159_7.jpg,89,1.0200000000000002e-06,294,426,362,492
12744,VAIPE_P_159_7.jpg,99,1.0200000000000002e-06,294,426,362,492
12745,VAIPE_P_159_7.jpg,90,1.0200000000000002e-06,294,426,362,492
12746,VAIPE_P_159_7.jpg,91,1.0200000000000002e-06,294,426,362,492
12747,VAIPE_P_159_8.jpg,26,0.95312,219,411,300,568
12748,VAIPE_P_159_8.jpg,91,0.89111,358,448,486,542
12749,VAIPE_P_159_8.jpg,29,0.86035,290,512,369,550
12750,VAIPE_P_159_8.jpg,107,0.44995,277,420,344,486
12751,VAIPE_P_159_8.jpg,107,0.27222,277,419,344,486
12752,VAIPE_P_159_8.jpg,107,0.1499,276,419,344,486
12753,VAIPE_P_159_8.jpg,107,0.11157,290,512,370,550
12754,VAIPE_P_159_8.jpg,107,0.06677,277,419,344,486
12755,VAIPE_P_159_8.jpg,107,0.06201,277,419,344,487
12756,VAIPE_P_159_8.jpg,107,0.03751,277,419,344,486
12757,VAIPE_P_159_8.jpg,107,0.03696,277,419,344,486
12758,VAIPE_P_159_8.jpg,84,0.03047,277,420,344,486
12759,VAIPE_P_159_8.jpg,107,0.01701,277,420,344,486
12760,VAIPE_P_159_8.jpg,107,0.01668,277,419,344,486
12761,VAIPE_P_159_8.jpg,107,0.01398,277,419,344,486
12762,VAIPE_P_159_8.jpg,107,0.01324,278,419,344,486
12763,VAIPE_P_159_8.jpg,107,0.01289,277,419,344,487
12764,VAIPE_P_159_8.jpg,107,0.00876,274,417,345,487
12765,VAIPE_P_159_8.jpg,107,0.00824,277,419,344,486
12766,VAIPE_P_159_8.jpg,107,0.00807,277,419,344,486
12767,VAIPE_P_159_8.jpg,107,0.00717,277,420,343,486
12768,VAIPE_P_159_8.jpg,107,0.00385,277,420,344,486
12769,VAIPE_P_159_8.jpg,26,0.00237,275,419,344,487
12770,VAIPE_P_159_8.jpg,107,0.00227,278,420,344,486
12771,VAIPE_P_159_8.jpg,107,0.00221,277,420,344,486
12772,VAIPE_P_159_8.jpg,107,0.00204,277,420,344,486
12773,VAIPE_P_159_8.jpg,107,0.00177,276,418,343,487
12774,VAIPE_P_159_8.jpg,107,0.00167,277,419,344,487
12775,VAIPE_P_159_8.jpg,107,0.00152,277,419,344,486
12776,VAIPE_P_159_8.jpg,91,0.00148,277,418,344,486
12777,VAIPE_P_159_8.jpg,107,0.00138,277,419,343,486
12778,VAIPE_P_159_8.jpg,107,0.00128,277,419,344,487
12779,VAIPE_P_159_8.jpg,107,0.00124,291,511,371,551
12780,VAIPE_P_159_8.jpg,107,0.0011,291,512,371,550
12781,VAIPE_P_159_8.jpg,107,0.00104,290,512,369,550
12782,VAIPE_P_159_8.jpg,61,0.00095312,219,411,300,568
12783,VAIPE_P_159_8.jpg,99,0.00089111,358,448,486,542
12784,VAIPE_P_159_8.jpg,90,0.00089111,358,448,486,542
12785,VAIPE_P_159_8.jpg,89,0.00089111,358,448,486,542
12786,VAIPE_P_159_8.jpg,88,0.00089111,358,448,486,542
12787,VAIPE_P_159_8.jpg,84,0.0001499,276,419,344,486
12788,VAIPE_P_159_8.jpg,61,2.37e-06,275,419,344,487
12789,VAIPE_P_159_8.jpg,99,1.48e-06,277,418,344,486
12790,VAIPE_P_159_8.jpg,90,1.48e-06,277,418,344,486
12791,VAIPE_P_159_8.jpg,89,1.48e-06,277,418,344,486
12792,VAIPE_P_159_8.jpg,88,1.48e-06,277,418,344,486
12793,VAIPE_P_159_8.jpg,89,1.1e-06,291,512,371,550
12794,VAIPE_P_159_8.jpg,99,1.1e-06,291,512,371,550
12795,VAIPE_P_159_8.jpg,90,1.1e-06,291,512,371,550
12796,VAIPE_P_159_8.jpg,91,1.1e-06,291,512,371,550
12797,VAIPE_P_159_8.jpg,88,1.1e-06,291,512,371,550
12798,VAIPE_P_159_9.jpg,26,0.94287,207,729,397,823
12799,VAIPE_P_159_9.jpg,91,0.92188,104,526,265,615
12800,VAIPE_P_159_9.jpg,29,0.896,362,531,458,586
12801,VAIPE_P_159_9.jpg,84,0.42822,287,621,368,706
12802,VAIPE_P_159_9.jpg,107,0.34766,288,620,368,704
12803,VAIPE_P_159_9.jpg,107,0.28955,287,620,368,706
12804,VAIPE_P_159_9.jpg,107,0.25781,288,622,367,704
12805,VAIPE_P_159_9.jpg,107,0.17188,288,620,369,704
12806,VAIPE_P_159_9.jpg,91,0.06024,288,620,369,704
12807,VAIPE_P_159_9.jpg,107,0.03119,288,622,367,703
12808,VAIPE_P_159_9.jpg,107,0.02722,287,620,369,704
12809,VAIPE_P_159_9.jpg,107,0.02589,288,620,369,704
12810,VAIPE_P_159_9.jpg,107,0.02316,288,620,368,704
12811,VAIPE_P_159_9.jpg,107,0.01817,289,620,372,704
12812,VAIPE_P_159_9.jpg,107,0.01329,288,620,369,704
12813,VAIPE_P_159_9.jpg,107,0.01029,288,620,368,704
12814,VAIPE_P_159_9.jpg,107,0.00983,288,622,365,703
12815,VAIPE_P_159_9.jpg,107,0.0095,287,622,367,702
12816,VAIPE_P_159_9.jpg,107,0.00742,289,620,370,704
12817,VAIPE_P_159_9.jpg,107,0.00591,288,622,365,703
12818,VAIPE_P_159_9.jpg,107,0.00463,348,604,428,676
12819,VAIPE_P_159_9.jpg,107,0.00456,288,622,368,704
12820,VAIPE_P_159_9.jpg,107,0.00406,288,622,368,704
12821,VAIPE_P_159_9.jpg,107,0.00393,346,606,422,678
12822,VAIPE_P_159_9.jpg,107,0.00385,353,612,406,665
12823,VAIPE_P_159_9.jpg,107,0.00365,287,620,370,706
12824,VAIPE_P_159_9.jpg,107,0.00363,324,608,395,686
12825,VAIPE_P_159_9.jpg,107,0.00347,288,620,368,704
12826,VAIPE_P_159_9.jpg,107,0.00208,289,620,370,704
12827,VAIPE_P_159_9.jpg,107,0.00188,290,622,367,702
12828,VAIPE_P_159_9.jpg,107,0.00184,320,603,398,690
12829,VAIPE_P_159_9.jpg,107,0.00147,288,622,365,703
12830,VAIPE_P_159_9.jpg,107,0.00144,289,620,370,704
12831,VAIPE_P_159_9.jpg,107,0.00142,362,530,456,584
12832,VAIPE_P_159_9.jpg,107,0.00132,288,622,367,706
12833,VAIPE_P_159_9.jpg,99,0.00128,206,731,397,821
12834,VAIPE_P_159_9.jpg,107,0.00123,288,620,369,704
12835,VAIPE_P_159_9.jpg,107,0.00121,289,620,370,704
12836,VAIPE_P_159_9.jpg,107,0.00115,288,620,369,704
12837,VAIPE_P_159_9.jpg,107,0.0011,287,622,369,704
12838,VAIPE_P_159_9.jpg,107,0.00108,290,620,368,704
12839,VAIPE_P_159_9.jpg,107,0.00107,290,622,367,702
12840,VAIPE_P_159_9.jpg,107,0.00106,207,729,396,822
12841,VAIPE_P_159_9.jpg,91,0.00105,342,604,420,678
12842,VAIPE_P_159_9.jpg,61,0.0009428700000000001,207,729,397,823
12843,VAIPE_P_159_9.jpg,99,0.00092188,104,526,265,615
12844,VAIPE_P_159_9.jpg,90,0.00092188,104,526,265,615
12845,VAIPE_P_159_9.jpg,89,0.00092188,104,526,265,615
12846,VAIPE_P_159_9.jpg,88,0.00092188,104,526,265,615
12847,VAIPE_P_159_9.jpg,99,6.0240000000000006e-05,288,620,369,704
12848,VAIPE_P_159_9.jpg,90,6.0240000000000006e-05,288,620,369,704
12849,VAIPE_P_159_9.jpg,89,6.0240000000000006e-05,288,620,369,704
12850,VAIPE_P_159_9.jpg,88,6.0240000000000006e-05,288,620,369,704
12851,VAIPE_P_159_9.jpg,84,3.119e-05,288,622,367,703
12852,VAIPE_P_159_9.jpg,89,1.28e-06,206,731,397,821
12853,VAIPE_P_159_9.jpg,99,1.28e-06,206,731,397,821
12854,VAIPE_P_159_9.jpg,90,1.28e-06,206,731,397,821
12855,VAIPE_P_159_9.jpg,91,1.28e-06,206,731,397,821
12856,VAIPE_P_159_9.jpg,88,1.28e-06,206,731,397,821
12857,VAIPE_P_159_9.jpg,26,1.06e-06,207,729,396,822
12858,VAIPE_P_159_9.jpg,99,1.05e-06,342,604,420,678
12859,VAIPE_P_159_9.jpg,90,1.05e-06,342,604,420,678
12860,VAIPE_P_159_9.jpg,89,1.05e-06,342,604,420,678
12861,VAIPE_P_159_9.jpg,88,1.05e-06,342,604,420,678
12862,VAIPE_P_15_0.jpg,54,0.90283,958,1836,1533,2388
12863,VAIPE_P_15_1.jpg,54,0.92188,1150,2119,1700,2631
12864,VAIPE_P_15_1.jpg,37,0.90332,1089,1827,1482,2239
12865,VAIPE_P_15_1.jpg,107,0.01941,1079,1830,1483,2239
12866,VAIPE_P_15_1.jpg,107,0.00297,1083,1821,1482,2243
12867,VAIPE_P_15_1.jpg,107,0.00214,1079,1830,1483,2239
12868,VAIPE_P_15_1.jpg,107,0.00178,1083,1821,1482,2243
12869,VAIPE_P_15_1.jpg,107,0.0014,1086,1827,1478,2239
12870,VAIPE_P_15_1.jpg,107,0.00103,1077,1829,1485,2236
12871,VAIPE_P_15_10.jpg,54,0.90479,972,1773,1411,2197
12872,VAIPE_P_15_10.jpg,37,0.85547,1146,1467,1385,1841
12873,VAIPE_P_15_10.jpg,107,0.02086,1144,1467,1384,1839
12874,VAIPE_P_15_10.jpg,107,0.00924,1153,1454,1392,1845
12875,VAIPE_P_15_10.jpg,107,0.00341,1153,1454,1392,1845
12876,VAIPE_P_15_10.jpg,107,0.00186,1159,1472,1380,1831
12877,VAIPE_P_15_10.jpg,107,0.00169,1159,1472,1380,1831
12878,VAIPE_P_15_10.jpg,107,0.00159,1144,1466,1384,1840
12879,VAIPE_P_15_10.jpg,107,0.00152,1159,1472,1380,1831
12880,VAIPE_P_15_11.jpg,54,0.91895,1294,2085,1758,2539
12881,VAIPE_P_15_11.jpg,37,0.90625,1442,1903,1826,2186
12882,VAIPE_P_15_11.jpg,107,0.08899,1436,1899,1827,2176
12883,VAIPE_P_15_11.jpg,107,0.01429,1427,1898,1836,2197
12884,VAIPE_P_15_11.jpg,107,0.003,1441,1906,1827,2176
12885,VAIPE_P_15_11.jpg,107,0.00152,1427,1898,1836,2197
12886,VAIPE_P_15_11.jpg,107,0.00148,1438,1904,1823,2180
12887,VAIPE_P_15_11.jpg,107,0.00131,331,2866,706,3131
12888,VAIPE_P_15_11.jpg,107,0.00107,1438,1896,1829,2182
12889,VAIPE_P_15_11.jpg,54,0.00102,1442,1902,1828,2184
12890,VAIPE_P_15_11.jpg,54,3e-06,1441,1906,1827,2176
12891,VAIPE_P_15_12.jpg,54,0.92139,918,1932,1386,2402
12892,VAIPE_P_15_12.jpg,37,0.91016,1339,1951,1622,2346
12893,VAIPE_P_15_12.jpg,107,0.02039,333,666,1167,1006
12894,VAIPE_P_15_12.jpg,107,0.00537,1339,1930,1622,2354
12895,VAIPE_P_15_12.jpg,107,0.00487,330,653,1172,1012
12896,VAIPE_P_15_12.jpg,107,0.00484,1328,1938,1618,2337
12897,VAIPE_P_15_12.jpg,107,0.00433,333,666,1167,1006
12898,VAIPE_P_15_12.jpg,107,0.00202,1340,1948,1621,2344
12899,VAIPE_P_15_12.jpg,107,0.00162,1339,1930,1622,2354
12900,VAIPE_P_15_13.jpg,54,0.88721,949,2055,1567,2656
12901,VAIPE_P_15_13.jpg,107,0.00148,946,2059,1566,2667
12902,VAIPE_P_15_14.jpg,54,0.9082,946,1611,1427,2085
12903,VAIPE_P_15_14.jpg,37,0.87598,1675,1841,1906,2260
12904,VAIPE_P_15_14.jpg,107,0.12372,1967,3925,2291,4032
12905,VAIPE_P_15_14.jpg,107,0.04742,1784,3662,1992,3868
12906,VAIPE_P_15_14.jpg,107,0.03809,1972,3902,2350,4032
12907,VAIPE_P_15_14.jpg,107,0.03738,1989,3904,2211,4026
12908,VAIPE_P_15_14.jpg,107,0.03671,1976,3927,2236,4032
12909,VAIPE_P_15_14.jpg,107,0.0332,1966,3927,2407,4032
12910,VAIPE_P_15_14.jpg,107,0.03143,1962,3916,2236,4032
12911,VAIPE_P_15_14.jpg,107,0.03024,1785,3664,1991,3866
12912,VAIPE_P_15_14.jpg,107,0.02719,1954,3921,2262,4032
12913,VAIPE_P_15_14.jpg,54,0.02332,1970,3923,2247,4032
12914,VAIPE_P_15_14.jpg,107,0.02162,1966,3927,2407,4032
12915,VAIPE_P_15_14.jpg,107,0.0199,1972,3902,2350,4032
12916,VAIPE_P_15_14.jpg,107,0.01875,1972,3940,2232,4032
12917,VAIPE_P_15_14.jpg,107,0.01627,1900,3923,2230,4032
12918,VAIPE_P_15_14.jpg,107,0.01456,1784,3664,1992,3866
12919,VAIPE_P_15_14.jpg,107,0.01374,1978,3933,2415,4030
12920,VAIPE_P_15_14.jpg,107,0.0132,1962,3916,2236,4032
12921,VAIPE_P_15_14.jpg,107,0.01253,1972,3940,2232,4032
12922,VAIPE_P_15_14.jpg,107,0.01155,1972,3925,2287,4032
12923,VAIPE_P_15_14.jpg,107,0.01125,1972,3925,2287,4032
12924,VAIPE_P_15_14.jpg,107,0.01098,1990,3906,2209,4024
12925,VAIPE_P_15_14.jpg,107,0.00942,1784,3664,1992,3866
12926,VAIPE_P_15_14.jpg,107,0.00829,1784,3664,1992,3866
12927,VAIPE_P_15_14.jpg,107,0.00796,1989,3904,2211,4026
12928,VAIPE_P_15_14.jpg,107,0.00776,1976,3927,2236,4032
12929,VAIPE_P_15_14.jpg,107,0.0071,2339,3927,2675,4032
12930,VAIPE_P_15_14.jpg,107,0.00697,1969,3921,2316,4032
12931,VAIPE_P_15_14.jpg,107,0.00682,1990,3906,2209,4024
12932,VAIPE_P_15_14.jpg,107,0.0068,1958,3870,2442,4032
12933,VAIPE_P_15_14.jpg,107,0.00551,1858,3883,2228,4030
12934,VAIPE_P_15_14.jpg,107,0.00531,1972,3940,2232,4032
12935,VAIPE_P_15_14.jpg,107,0.00498,1957,3889,2239,4032
12936,VAIPE_P_15_14.jpg,107,0.00449,1966,3927,2407,4032
12937,VAIPE_P_15_14.jpg,107,0.00441,1966,3927,2407,4032
12938,VAIPE_P_15_14.jpg,107,0.00418,1936,3904,2251,4032
12939,VAIPE_P_15_14.jpg,107,0.00414,1972,3925,2287,4032
12940,VAIPE_P_15_14.jpg,107,0.0041,1963,3921,2234,4032
12941,VAIPE_P_15_14.jpg,107,0.00374,1784,3662,1992,3868
12942,VAIPE_P_15_14.jpg,107,0.00368,1753,3929,2127,4026
12943,VAIPE_P_15_14.jpg,107,0.00362,1962,3916,2236,4032
12944,VAIPE_P_15_14.jpg,107,0.00328,1958,3870,2442,4032
12945,VAIPE_P_15_14.jpg,107,0.00326,1826,3912,2249,4032
12946,VAIPE_P_15_14.jpg,107,0.00325,1972,3902,2350,4032
12947,VAIPE_P_15_14.jpg,107,0.00323,1785,3664,1991,3866
12948,VAIPE_P_15_14.jpg,107,0.00318,1966,3927,2407,4032
12949,VAIPE_P_15_14.jpg,54,0.00317,1972,3887,2211,4030
12950,VAIPE_P_15_14.jpg,107,0.00301,1972,3940,2232,4032
12951,VAIPE_P_15_14.jpg,107,0.0029,1975,3916,2306,4032
12952,VAIPE_P_15_14.jpg,107,0.00274,1972,3925,2287,4032
12953,VAIPE_P_15_14.jpg,107,0.00274,1989,3904,2211,4026
12954,VAIPE_P_15_14.jpg,107,0.00271,2337,3929,2673,4030
12955,VAIPE_P_15_14.jpg,107,0.00266,1701,3923,2216,4032
12956,VAIPE_P_15_14.jpg,107,0.00253,1914,3889,2216,4032
12957,VAIPE_P_15_14.jpg,107,0.00237,1788,3667,1998,3877
12958,VAIPE_P_15_14.jpg,107,0.00234,1784,3664,1992,3866
12959,VAIPE_P_15_14.jpg,107,0.00233,1966,3927,2407,4032
12960,VAIPE_P_15_14.jpg,107,0.00217,1662,1832,1916,2255
12961,VAIPE_P_15_14.jpg,107,0.00213,1972,3925,2287,4032
12962,VAIPE_P_15_14.jpg,107,0.00212,1885,3914,2205,4028
12963,VAIPE_P_15_14.jpg,107,0.00203,1963,3921,2234,4032
12964,VAIPE_P_15_14.jpg,107,0.0019,1784,3931,1992,4028
12965,VAIPE_P_15_14.jpg,54,0.00181,1972,3902,2350,4032
12966,VAIPE_P_15_14.jpg,107,0.00181,1973,3912,2306,4032
12967,VAIPE_P_15_14.jpg,107,0.00181,1938,3927,2572,4032
12968,VAIPE_P_15_14.jpg,107,0.00179,1741,3879,2176,4032
12969,VAIPE_P_15_14.jpg,107,0.00176,1966,3927,2407,4032
12970,VAIPE_P_15_14.jpg,107,0.00175,1966,3927,2407,4032
12971,VAIPE_P_15_14.jpg,107,0.00173,1990,3906,2209,4024
12972,VAIPE_P_15_14.jpg,107,0.00167,1784,3931,1992,4028
12973,VAIPE_P_15_14.jpg,107,0.00165,1936,3904,2251,4032
12974,VAIPE_P_15_14.jpg,107,0.00161,1826,3912,2249,4032
12975,VAIPE_P_15_14.jpg,107,0.0016,1976,3916,2434,4032
12976,VAIPE_P_15_14.jpg,107,0.00157,1826,3912,2249,4032
12977,VAIPE_P_15_14.jpg,107,0.00156,1975,3916,2306,4032
12978,VAIPE_P_15_14.jpg,107,0.00155,1726,3908,2119,4032
12979,VAIPE_P_15_14.jpg,107,0.00152,1784,3931,1992,4028
12980,VAIPE_P_15_14.jpg,107,0.00143,1970,3885,2310,4032
12981,VAIPE_P_15_14.jpg,107,0.00141,1784,3662,1992,3868
12982,VAIPE_P_15_14.jpg,37,0.00138,1973,3912,2306,4032
12983,VAIPE_P_15_14.jpg,107,0.00132,1992,3860,2587,4032
12984,VAIPE_P_15_14.jpg,107,0.00132,1963,3921,2234,4032
12985,VAIPE_P_15_14.jpg,107,0.00131,1717,3746,2055,3935
12986,VAIPE_P_15_14.jpg,107,0.00127,1790,3641,2013,3872
12987,VAIPE_P_15_14.jpg,107,0.00125,1978,3933,2415,4030
12988,VAIPE_P_15_14.jpg,107,0.00119,1900,3923,2230,4032
12989,VAIPE_P_15_14.jpg,107,0.00115,1717,3746,2055,3935
12990,VAIPE_P_15_14.jpg,107,0.00114,1963,3921,2234,4032
12991,VAIPE_P_15_14.jpg,107,0.00114,1992,3860,2587,4032
12992,VAIPE_P_15_14.jpg,107,0.00113,1968,3908,2438,4032
12993,VAIPE_P_15_14.jpg,107,0.00113,1900,3923,2230,4032
12994,VAIPE_P_15_14.jpg,107,0.00112,1784,3662,1992,3868
12995,VAIPE_P_15_14.jpg,107,0.00111,1972,3940,2232,4032
12996,VAIPE_P_15_14.jpg,107,0.00109,1978,3933,2415,4030
12997,VAIPE_P_15_14.jpg,107,0.00109,1781,3929,1997,4026
12998,VAIPE_P_15_14.jpg,107,0.00107,1826,3912,2249,4032
12999,VAIPE_P_15_14.jpg,107,0.00106,1975,3916,2306,4032
13000,VAIPE_P_15_14.jpg,107,0.00103,1782,3667,1992,3868
13001,VAIPE_P_15_14.jpg,107,0.00102,1970,3923,2247,4032
13002,VAIPE_P_15_14.jpg,107,0.001,1883,3916,2207,4026
13003,VAIPE_P_15_14.jpg,54,4.7419999999999997e-05,1784,3662,1992,3868
13004,VAIPE_P_15_14.jpg,54,3.738e-05,1989,3904,2211,4026
13005,VAIPE_P_15_14.jpg,54,3.671e-05,1976,3927,2236,4032
13006,VAIPE_P_15_14.jpg,54,3.143e-05,1962,3916,2236,4032
13007,VAIPE_P_15_14.jpg,54,3.024e-05,1785,3664,1991,3866
13008,VAIPE_P_15_14.jpg,54,1.875e-05,1972,3940,2232,4032
13009,VAIPE_P_15_14.jpg,54,1.456e-05,1784,3664,1992,3866
13010,VAIPE_P_15_14.jpg,54,9.42e-06,1784,3664,1992,3866
13011,VAIPE_P_15_14.jpg,54,7.96e-06,1989,3904,2211,4026
13012,VAIPE_P_15_14.jpg,54,7.76e-06,1976,3927,2236,4032
13013,VAIPE_P_15_14.jpg,54,7.100000000000001e-06,2339,3927,2675,4032
13014,VAIPE_P_15_14.jpg,54,6.82e-06,1990,3906,2209,4024
13015,VAIPE_P_15_14.jpg,54,5.31e-06,1972,3940,2232,4032
13016,VAIPE_P_15_14.jpg,54,3.7399999999999998e-06,1784,3662,1992,3868
13017,VAIPE_P_15_14.jpg,54,3.62e-06,1962,3916,2236,4032
13018,VAIPE_P_15_14.jpg,54,3.01e-06,1972,3940,2232,4032
13019,VAIPE_P_15_14.jpg,54,2.7100000000000003e-06,2337,3929,2673,4030
13020,VAIPE_P_15_14.jpg,54,2.37e-06,1788,3667,1998,3877
13021,VAIPE_P_15_14.jpg,54,2.34e-06,1784,3664,1992,3866
13022,VAIPE_P_15_14.jpg,54,2.12e-06,1885,3914,2205,4028
13023,VAIPE_P_15_14.jpg,54,1.9e-06,1784,3931,1992,4028
13024,VAIPE_P_15_14.jpg,54,1.81e-06,1973,3912,2306,4032
13025,VAIPE_P_15_14.jpg,54,1.67e-06,1784,3931,1992,4028
13026,VAIPE_P_15_14.jpg,54,1.65e-06,1936,3904,2251,4032
13027,VAIPE_P_15_14.jpg,54,1.52e-06,1784,3931,1992,4028
13028,VAIPE_P_15_14.jpg,54,1.0900000000000002e-06,1781,3929,1997,4026
13029,VAIPE_P_15_14.jpg,54,1.0200000000000002e-06,1970,3923,2247,4032
13030,VAIPE_P_15_14.jpg,54,1e-06,1883,3916,2207,4026
13031,VAIPE_P_15_15.jpg,54,0.89111,1154,1881,1652,2367
13032,VAIPE_P_15_15.jpg,107,0.00192,1146,1873,1660,2377
13033,VAIPE_P_15_15.jpg,54,1.9200000000000003e-06,1146,1873,1660,2377
13034,VAIPE_P_15_16.jpg,37,0.91064,948,1811,1334,2070
13035,VAIPE_P_15_16.jpg,54,0.90967,1274,1877,1717,2314
13036,VAIPE_P_15_16.jpg,107,0.0113,261,3625,516,3877
13037,VAIPE_P_15_16.jpg,54,0.00369,62,2661,784,3236
13038,VAIPE_P_15_16.jpg,107,0.00203,64,2839,779,3242
13039,VAIPE_P_15_16.jpg,54,0.00189,59,2352,782,3247
13040,VAIPE_P_15_16.jpg,107,0.00156,947,1806,1325,2071
13041,VAIPE_P_15_16.jpg,107,0.00136,952,1810,1328,2066
13042,VAIPE_P_15_17.jpg,107,0.66211,1155,1905,1638,2379
