file_name,label,x,y,w,h
VAIPE_1274_13.json,101.0,423.0,350.0,154.0,300.0
VAIPE_1274_13.json,101.0,2373.0,3050.0,154.0,300.0
VAIPE_1274_14.json,101.0,423.0,350.0,154.0,300.0
VAIPE_1274_14.json,101.0,2373.0,3050.0,154.0,300.0
VAIPE_1274_15.json,101.0,423.0,350.0,154.0,300.0
VAIPE_1274_15.json,101.0,1050.0,1423.0,300.0,154.0
VAIPE_1274_15.json,101.0,1723.0,2350.0,154.0,300.0
VAIPE_1274_17.json,101.0,350.0,423.0,300.0,154.0
VAIPE_1274_17.json,101.0,1050.0,1423.0,300.0,154.0
VAIPE_1274_17.json,101.0,1723.0,2350.0,154.0,300.0
VAIPE_1274_17.json,101.0,2373.0,3050.0,154.0,300.0
VAIPE_1274_16.json,101.0,350.0,423.0,300.0,154.0
VAIPE_1274_16.json,101.0,1050.0,1423.0,300.0,154.0
VAIPE_1274_16.json,101.0,1650.0,2423.0,300.0,154.0
VAIPE_1274_18.json,101.0,350.0,423.0,300.0,154.0
VAIPE_1274_18.json,101.0,1050.0,1423.0,300.0,154.0
VAIPE_1274_18.json,101.0,2373.0,3050.0,154.0,300.0
VAIPE_1274_19.json,101.0,350.0,423.0,300.0,154.0
VAIPE_1274_19.json,101.0,1123.0,1350.0,154.0,300.0
VAIPE_1274_19.json,101.0,2300.0,3123.0,300.0,154.0
VAIPE_1274_3.json,101.0,350.0,423.0,300.0,154.0
VAIPE_1274_3.json,101.0,1050.0,1423.0,300.0,154.0
VAIPE_1274_3.json,101.0,2373.0,3050.0,154.0,300.0
VAIPE_1274_2.json,101.0,350.0,423.0,300.0,154.0
VAIPE_1274_2.json,101.0,1050.0,1423.0,300.0,154.0
VAIPE_1274_2.json,101.0,1650.0,2423.0,300.0,154.0
VAIPE_1274_4.json,101.0,423.0,350.0,154.0,300.0
VAIPE_1274_4.json,101.0,1050.0,1423.0,300.0,154.0
VAIPE_1274_4.json,101.0,1650.0,2423.0,300.0,154.0
VAIPE_1274_5.json,101.0,350.0,423.0,300.0,154.0
VAIPE_1274_5.json,101.0,1050.0,1423.0,300.0,154.0
VAIPE_1274_5.json,101.0,1650.0,2423.0,300.0,154.0
VAIPE_1274_6.json,101.0,350.0,423.0,300.0,154.0
VAIPE_1274_6.json,101.0,1123.0,1350.0,154.0,300.0
VAIPE_1274_6.json,101.0,2300.0,3123.0,300.0,154.0
VAIPE_1274_7.json,101.0,350.0,423.0,300.0,154.0
VAIPE_1274_7.json,101.0,1123.0,1350.0,154.0,300.0
VAIPE_1274_7.json,101.0,2373.0,3050.0,154.0,300.0
VAIPE_1274_8.json,101.0,350.0,423.0,300.0,154.0
VAIPE_1274_8.json,101.0,1050.0,1423.0,300.0,154.0
VAIPE_1274_8.json,101.0,2300.0,3123.0,300.0,154.0
VAIPE_1274_9.json,101.0,423.0,350.0,154.0,300.0
VAIPE_1274_9.json,101.0,1123.0,1350.0,154.0,300.0
VAIPE_1274_9.json,101.0,1650.0,2423.0,300.0,154.0
VAIPE_1275_1.json,102.0,402.0,350.0,196.0,300.0
VAIPE_1275_1.json,102.0,1102.0,1350.0,196.0,300.0
VAIPE_1275_1.json,102.0,1650.0,2402.0,300.0,196.0
VAIPE_1275_10.json,102.0,402.0,350.0,196.0,300.0
VAIPE_1275_10.json,102.0,1050.0,1402.0,300.0,196.0
VAIPE_1275_10.json,102.0,1650.0,2402.0,300.0,196.0
VAIPE_1275_11.json,102.0,402.0,350.0,196.0,300.0
VAIPE_1275_11.json,102.0,1102.0,1350.0,196.0,300.0
VAIPE_1275_11.json,102.0,1650.0,2402.0,300.0,196.0
VAIPE_1275_11.json,102.0,2352.0,3050.0,196.0,300.0
VAIPE_1275_12.json,102.0,350.0,402.0,300.0,196.0
VAIPE_1275_12.json,102.0,1102.0,1350.0,196.0,300.0
VAIPE_1275_13.json,102.0,402.0,350.0,196.0,300.0
VAIPE_1275_13.json,102.0,1102.0,1350.0,196.0,300.0
VAIPE_1275_13.json,102.0,1650.0,2402.0,300.0,196.0
VAIPE_1275_13.json,102.0,2300.0,3102.0,300.0,196.0
VAIPE_1275_14.json,102.0,350.0,402.0,300.0,196.0
VAIPE_1275_14.json,102.0,1102.0,1350.0,196.0,300.0
VAIPE_1275_15.json,102.0,350.0,402.0,300.0,196.0
VAIPE_1275_15.json,102.0,2352.0,3050.0,196.0,300.0
VAIPE_1275_16.json,102.0,350.0,402.0,300.0,196.0
VAIPE_1275_16.json,102.0,2352.0,3050.0,196.0,300.0
VAIPE_1275_17.json,102.0,350.0,402.0,300.0,196.0
VAIPE_1275_17.json,102.0,1050.0,1402.0,300.0,196.0
VAIPE_1275_17.json,102.0,1650.0,2402.0,300.0,196.0
VAIPE_1275_17.json,102.0,2352.0,3050.0,196.0,300.0
VAIPE_1275_18.json,102.0,350.0,402.0,300.0,196.0
VAIPE_1275_19.json,102.0,402.0,350.0,196.0,300.0
VAIPE_1275_19.json,102.0,1050.0,1402.0,300.0,196.0
VAIPE_1275_19.json,102.0,1702.0,2350.0,196.0,300.0
VAIPE_1275_2.json,102.0,402.0,350.0,196.0,300.0
VAIPE_1275_2.json,102.0,1102.0,1350.0,196.0,300.0
VAIPE_1275_2.json,102.0,1650.0,2402.0,300.0,196.0
VAIPE_1275_2.json,102.0,2300.0,3102.0,300.0,196.0
VAIPE_1275_3.json,102.0,350.0,402.0,300.0,196.0
VAIPE_1275_3.json,102.0,1050.0,1402.0,300.0,196.0
VAIPE_1275_3.json,102.0,1702.0,2350.0,196.0,300.0
VAIPE_1275_4.json,102.0,350.0,402.0,300.0,196.0
VAIPE_1275_4.json,102.0,1102.0,1350.0,196.0,300.0
VAIPE_1275_4.json,102.0,1702.0,2350.0,196.0,300.0
VAIPE_1275_4.json,102.0,2300.0,3102.0,300.0,196.0
VAIPE_1275_5.json,102.0,350.0,402.0,300.0,196.0
VAIPE_1275_5.json,102.0,1050.0,1402.0,300.0,196.0
VAIPE_1275_5.json,102.0,1650.0,2402.0,300.0,196.0
VAIPE_1275_5.json,102.0,2352.0,3050.0,196.0,300.0
VAIPE_1275_6.json,102.0,402.0,350.0,196.0,300.0
VAIPE_1275_6.json,102.0,1050.0,1402.0,300.0,196.0
VAIPE_1275_6.json,102.0,1702.0,2350.0,196.0,300.0
VAIPE_1275_6.json,102.0,2352.0,3050.0,196.0,300.0
VAIPE_1275_7.json,102.0,350.0,402.0,300.0,196.0
VAIPE_1275_7.json,102.0,1050.0,1402.0,300.0,196.0
VAIPE_1275_7.json,102.0,1650.0,2402.0,300.0,196.0
VAIPE_1275_8.json,102.0,402.0,350.0,196.0,300.0
VAIPE_1275_8.json,102.0,1050.0,1402.0,300.0,196.0
VAIPE_2000_0.json,25.0,1738.0,2883.0,324.0,142.0
VAIPE_2000_1.json,101.0,1972.0,2532.0,166.0,324.0
VAIPE_2000_10.json,88.0,1714.0,1366.0,300.0,324.0
VAIPE_2000_11.json,88.0,1238.0,1413.0,324.0,300.0
VAIPE_2000_12.json,88.0,1308.0,2479.0,300.0,324.0
VAIPE_1275_9.json,102.0,350.0,402.0,300.0,196.0
VAIPE_1275_9.json,102.0,1650.0,2402.0,300.0,196.0
VAIPE_2000_13.json,101.0,1971.0,1629.0,166.0,324.0
VAIPE_2000_14.json,25.0,1928.0,1760.0,324.0,142.0
VAIPE_2000_15.json,66.0,1419.0,1671.0,398.0,324.0
VAIPE_2000_16.json,101.0,1309.0,2611.0,324.0,166.0
VAIPE_2000_16.json,88.0,1344.0,1447.0,324.0,300.0
VAIPE_2000_17.json,86.0,1538.0,1865.0,324.0,268.0
VAIPE_2000_18.json,11.0,1299.0,1698.0,324.0,324.0
VAIPE_2000_19.json,86.0,1312.0,1615.0,268.0,324.0
VAIPE_2000_2.json,49.0,1583.0,1318.0,324.0,532.0
VAIPE_2000_20.json,11.0,1268.0,2459.0,324.0,324.0
VAIPE_2000_20.json,100.0,1796.0,1509.0,324.0,316.0
VAIPE_2000_21.json,53.0,1913.0,2895.0,324.0,322.0
VAIPE_2000_21.json,66.0,1440.0,1691.0,398.0,324.0
VAIPE_2000_22.json,66.0,1930.0,1719.0,398.0,324.0
VAIPE_2000_23.json,101.0,1957.0,2734.0,324.0,166.0
VAIPE_2000_23.json,11.0,1942.0,1768.0,324.0,324.0
VAIPE_2000_24.json,32.0,1350.0,2855.0,322.0,324.0
VAIPE_2000_24.json,49.0,1608.0,1698.0,324.0,532.0
VAIPE_2000_25.json,13.0,1534.0,2947.0,330.0,324.0
VAIPE_2000_26.json,100.0,1962.0,1713.0,324.0,316.0
VAIPE_2000_27.json,20.0,1388.0,1599.0,324.0,570.0
VAIPE_2000_29.json,63.0,1935.0,1351.0,324.0,348.0
VAIPE_2000_28.json,88.0,1848.0,1420.0,324.0,300.0
VAIPE_2000_3.json,21.0,1817.0,1434.0,324.0,172.0
VAIPE_2000_30.json,88.0,1737.0,2437.0,324.0,300.0
VAIPE_2000_31.json,86.0,1519.0,2743.0,268.0,324.0
VAIPE_2000_31.json,39.0,1498.0,1783.0,324.0,324.0
VAIPE_2000_32.json,66.0,1918.0,1621.0,324.0,398.0
VAIPE_2000_33.json,21.0,1418.0,2882.0,324.0,172.0
VAIPE_2000_33.json,49.0,1523.0,1265.0,324.0,532.0
VAIPE_2000_34.json,86.0,1957.0,1661.0,268.0,324.0
VAIPE_2000_35.json,0.0,1454.0,1703.0,394.0,324.0
VAIPE_2000_36.json,39.0,1871.0,2517.0,324.0,324.0
VAIPE_2000_36.json,88.0,1898.0,1788.0,300.0,324.0
VAIPE_2000_37.json,71.0,1436.0,1391.0,428.0,324.0
VAIPE_2000_38.json,58.0,1377.0,1493.0,324.0,180.0
VAIPE_2000_39.json,32.0,1911.0,2950.0,322.0,324.0
VAIPE_2000_39.json,88.0,1300.0,1474.0,300.0,324.0
VAIPE_2000_4.json,13.0,1273.0,1595.0,330.0,324.0
VAIPE_2000_40.json,53.0,1684.0,2586.0,322.0,324.0
VAIPE_2000_48.json,88.0,1276.0,2712.0,300.0,324.0
VAIPE_2000_48.json,100.0,1755.0,1587.0,324.0,316.0
VAIPE_2000_5.json,25.0,1568.0,2671.0,142.0,324.0
VAIPE_2000_5.json,13.0,1526.0,1650.0,324.0,330.0
VAIPE_2000_50.json,0.0,1806.0,2489.0,394.0,324.0
VAIPE_2000_51.json,94.0,1441.0,1400.0,218.0,324.0
VAIPE_2000_52.json,11.0,1756.0,1795.0,324.0,324.0
VAIPE_2000_53.json,102.0,1816.0,1630.0,324.0,212.0
VAIPE_2000_54.json,0.0,1495.0,2429.0,324.0,394.0
VAIPE_2000_55.json,63.0,1405.0,2506.0,324.0,348.0
VAIPE_2000_55.json,32.0,1429.0,1677.0,322.0,324.0
VAIPE_2000_56.json,21.0,1910.0,3104.0,324.0,172.0
VAIPE_2000_56.json,13.0,1296.0,1496.0,324.0,330.0
VAIPE_2000_57.json,11.0,1393.0,2662.0,324.0,324.0
VAIPE_2000_58.json,58.0,1973.0,2918.0,324.0,180.0
VAIPE_2000_58.json,100.0,1281.0,1429.0,324.0,316.0
VAIPE_2000_59.json,49.0,1362.0,1570.0,324.0,532.0
VAIPE_2000_61.json,63.0,1480.0,1347.0,324.0,348.0
VAIPE_2000_6.json,21.0,1960.0,2957.0,172.0,324.0
VAIPE_2000_62.json,49.0,1924.0,1624.0,324.0,532.0
VAIPE_2000_63.json,71.0,1296.0,2537.0,324.0,428.0
VAIPE_2000_63.json,71.0,1951.0,1436.0,428.0,324.0
VAIPE_2000_64.json,86.0,2026.0,2626.0,324.0,268.0
VAIPE_2000_64.json,22.0,1634.0,1749.0,324.0,324.0
VAIPE_2000_65.json,21.0,1787.0,2805.0,324.0,172.0
VAIPE_2000_66.json,25.0,1528.0,2701.0,142.0,324.0
VAIPE_2000_67.json,32.0,2018.0,1610.0,324.0,322.0
VAIPE_2000_68.json,32.0,1442.0,1644.0,322.0,324.0
VAIPE_2000_69.json,39.0,1643.0,2677.0,324.0,324.0
VAIPE_2000_7.json,88.0,2029.0,1361.0,300.0,324.0
VAIPE_2000_70.json,100.0,1495.0,1797.0,316.0,324.0
VAIPE_2000_71.json,20.0,1929.0,2503.0,324.0,570.0
VAIPE_2000_71.json,32.0,1702.0,1685.0,322.0,324.0
VAIPE_2000_72.json,21.0,1976.0,3097.0,324.0,172.0
VAIPE_2000_72.json,21.0,1365.0,1849.0,324.0,172.0
VAIPE_2000_73.json,32.0,1970.0,1666.0,322.0,324.0
VAIPE_2000_74.json,53.0,1856.0,1383.0,324.0,322.0
VAIPE_2000_75.json,13.0,1966.0,2663.0,324.0,330.0
VAIPE_2000_76.json,13.0,1541.0,2614.0,324.0,330.0
VAIPE_2000_77.json,21.0,1645.0,3031.0,324.0,172.0
VAIPE_2000_77.json,71.0,1387.0,1669.0,324.0,428.0
VAIPE_2000_78.json,86.0,2060.0,1505.0,268.0,324.0
VAIPE_2000_79.json,20.0,1333.0,2806.0,570.0,324.0
VAIPE_2000_79.json,102.0,1904.0,1579.0,324.0,212.0
VAIPE_2000_8.json,58.0,2030.0,1413.0,324.0,180.0
VAIPE_2000_80.json,49.0,1572.0,2348.0,324.0,532.0
VAIPE_2000_81.json,66.0,2022.0,2496.0,324.0,398.0
VAIPE_2000_82.json,101.0,1510.0,2590.0,324.0,166.0
VAIPE_2000_83.json,66.0,1637.0,2747.0,324.0,398.0
VAIPE_2000_84.json,94.0,1516.0,2565.0,218.0,324.0
VAIPE_2000_84.json,20.0,1598.0,1690.0,324.0,570.0
VAIPE_2000_85.json,49.0,1738.0,2639.0,324.0,532.0
VAIPE_2000_85.json,13.0,1999.0,1472.0,324.0,330.0
VAIPE_2000_86.json,39.0,1661.0,1807.0,324.0,324.0
VAIPE_2000_87.json,100.0,1806.0,1598.0,316.0,324.0
VAIPE_2000_88.json,0.0,1573.0,2802.0,394.0,324.0
VAIPE_2000_88.json,88.0,1361.0,1427.0,324.0,300.0
VAIPE_2000_89.json,53.0,1751.0,2736.0,322.0,324.0
VAIPE_2000_90.json,101.0,1359.0,2727.0,166.0,324.0
VAIPE_2000_9.json,101.0,2074.0,1439.0,166.0,324.0
VAIPE_2000_91.json,11.0,1306.0,2566.0,324.0,324.0
VAIPE_2000_92.json,49.0,1898.0,1344.0,324.0,532.0
VAIPE_2000_93.json,42.0,1467.0,2437.0,500.0,570.0
VAIPE_2000_94.json,100.0,1664.0,1503.0,324.0,316.0
VAIPE_2000_95.json,102.0,2000.0,2627.0,212.0,324.0
VAIPE_2000_95.json,13.0,1955.0,1550.0,324.0,330.0
VAIPE_2000_96.json,102.0,1634.0,2470.0,212.0,324.0
VAIPE_2000_96.json,21.0,1409.0,1852.0,324.0,172.0
VAIPE_2000_99.json,21.0,1349.0,1434.0,324.0,172.0
VAIPE_2000_98.json,39.0,1363.0,2738.0,324.0,324.0
VAIPE_2000_97.json,49.0,1964.0,1648.0,324.0,532.0
VAIPE_2002_0.json,42.0,1330.0,2838.0,570.0,500.0
VAIPE_2002_1.json,94.0,1476.0,555.0,218.0,324.0
VAIPE_2002_1.json,100.0,983.0,2658.0,324.0,316.0
VAIPE_2002_2.json,100.0,864.0,2579.0,324.0,316.0
VAIPE_2002_3.json,86.0,2181.0,2763.0,268.0,324.0
VAIPE_2002_3.json,20.0,1439.0,485.0,324.0,570.0
VAIPE_2002_4.json,13.0,3099.0,2001.0,330.0,324.0
VAIPE_2002_4.json,39.0,1507.0,521.0,324.0,324.0
VAIPE_2002_4.json,94.0,854.0,3370.0,324.0,218.0
VAIPE_2002_5.json,22.0,1020.0,2044.0,324.0,324.0
VAIPE_2002_6.json,66.0,889.0,996.0,324.0,398.0
VAIPE_2002_6.json,39.0,522.0,2871.0,324.0,324.0
VAIPE_2002_7.json,22.0,1171.0,568.0,324.0,324.0
VAIPE_2002_8.json,94.0,2564.0,2084.0,324.0,218.0
VAIPE_2002_8.json,39.0,1221.0,3077.0,324.0,324.0
VAIPE_2002_9.json,94.0,2397.0,1918.0,324.0,218.0
VAIPE_2002_9.json,25.0,1516.0,911.0,324.0,142.0
VAIPE_2002_9.json,86.0,524.0,2181.0,268.0,324.0
VAIPE_2002_10.json,101.0,2921.0,2703.0,166.0,324.0
VAIPE_2002_10.json,21.0,822.0,3041.0,324.0,172.0
VAIPE_2002_11.json,13.0,3303.0,3061.0,324.0,330.0
VAIPE_2002_11.json,32.0,341.0,791.0,324.0,322.0
VAIPE_2002_12.json,63.0,1195.0,2137.0,348.0,324.0
VAIPE_2002_13.json,63.0,399.0,792.0,324.0,348.0
VAIPE_2002_13.json,94.0,1361.0,2636.0,218.0,324.0
VAIPE_2002_14.json,66.0,2945.0,1846.0,324.0,398.0
VAIPE_2002_14.json,20.0,1430.0,2497.0,570.0,324.0
VAIPE_2002_15.json,49.0,2369.0,1999.0,324.0,532.0
VAIPE_2002_15.json,20.0,1331.0,653.0,324.0,570.0
VAIPE_2002_15.json,32.0,586.0,2450.0,324.0,322.0
VAIPE_2002_16.json,58.0,686.0,1973.0,180.0,324.0
VAIPE_2002_17.json,53.0,400.0,570.0,324.0,322.0
VAIPE_2002_17.json,39.0,410.0,2938.0,324.0,324.0
VAIPE_2002_18.json,58.0,1101.0,2845.0,324.0,180.0
VAIPE_2002_19.json,58.0,1016.0,718.0,180.0,324.0
VAIPE_2002_19.json,0.0,1195.0,3135.0,394.0,324.0
VAIPE_2002_20.json,22.0,933.0,1270.0,324.0,324.0
VAIPE_2002_20.json,39.0,637.0,1838.0,324.0,324.0
VAIPE_2002_21.json,25.0,2807.0,2607.0,324.0,142.0
VAIPE_2002_21.json,22.0,722.0,669.0,324.0,324.0
VAIPE_2002_22.json,49.0,1506.0,2298.0,324.0,532.0
VAIPE_2002_23.json,53.0,2845.0,1967.0,322.0,324.0
VAIPE_2002_23.json,49.0,1361.0,966.0,324.0,532.0
VAIPE_2002_24.json,66.0,416.0,1099.0,324.0,398.0
VAIPE_2002_24.json,32.0,501.0,3046.0,324.0,322.0
VAIPE_2002_25.json,53.0,732.0,814.0,324.0,322.0
VAIPE_2002_25.json,39.0,950.0,2388.0,324.0,324.0
VAIPE_2002_26.json,11.0,767.0,1334.0,324.0,324.0
VAIPE_2002_27.json,11.0,1394.0,3262.0,324.0,324.0
VAIPE_2002_28.json,88.0,2758.0,3003.0,324.0,300.0
VAIPE_2002_29.json,39.0,2601.0,2714.0,324.0,324.0
VAIPE_2002_29.json,32.0,1623.0,2538.0,322.0,324.0
VAIPE_2002_30.json,63.0,1268.0,2685.0,324.0,348.0
VAIPE_2002_31.json,13.0,2539.0,2802.0,324.0,330.0
VAIPE_2002_31.json,39.0,1330.0,1005.0,324.0,324.0
VAIPE_2002_31.json,58.0,440.0,2274.0,180.0,324.0
VAIPE_2002_32.json,32.0,2851.0,2238.0,322.0,324.0
VAIPE_2002_32.json,49.0,1102.0,2293.0,324.0,532.0
VAIPE_2002_33.json,11.0,936.0,2419.0,324.0,324.0
VAIPE_2002_34.json,11.0,809.0,1063.0,324.0,324.0
VAIPE_2002_35.json,88.0,2318.0,1962.0,300.0,324.0
VAIPE_2002_35.json,21.0,377.0,3190.0,324.0,172.0
VAIPE_2002_36.json,71.0,2777.0,2573.0,324.0,428.0
VAIPE_2002_36.json,42.0,1364.0,811.0,500.0,570.0
VAIPE_2002_36.json,86.0,515.0,2550.0,268.0,324.0
VAIPE_2002_37.json,100.0,1405.0,2170.0,316.0,324.0
VAIPE_2002_38.json,63.0,771.0,2204.0,324.0,348.0
VAIPE_2002_39.json,11.0,1482.0,739.0,324.0,324.0
VAIPE_2002_40.json,102.0,975.0,924.0,324.0,212.0
VAIPE_2002_40.json,42.0,1207.0,1970.0,570.0,500.0
VAIPE_2002_41.json,66.0,2746.0,2032.0,398.0,324.0
VAIPE_2002_41.json,25.0,1713.0,601.0,142.0,324.0
VAIPE_2002_41.json,32.0,1284.0,2471.0,322.0,324.0
VAIPE_2002_42.json,63.0,3086.0,2268.0,348.0,324.0
VAIPE_2002_42.json,22.0,1338.0,1073.0,324.0,324.0
VAIPE_2002_42.json,88.0,1220.0,2090.0,324.0,300.0
VAIPE_2002_43.json,86.0,1582.0,508.0,268.0,324.0
VAIPE_2002_43.json,32.0,1591.0,1854.0,324.0,322.0
VAIPE_2002_44.json,42.0,2401.0,2360.0,570.0,500.0
VAIPE_2002_45.json,77.0,1303.0,1190.0,514.0,324.0
VAIPE_2002_45.json,66.0,681.0,3142.0,398.0,324.0
VAIPE_2002_46.json,13.0,2638.0,2883.0,330.0,324.0
VAIPE_2002_47.json,66.0,989.0,1026.0,398.0,324.0
VAIPE_2002_47.json,0.0,1051.0,3279.0,394.0,324.0
VAIPE_2002_48.json,77.0,2185.0,2433.0,514.0,324.0
VAIPE_2002_49.json,21.0,2184.0,2243.0,324.0,172.0
VAIPE_2002_49.json,86.0,1331.0,1043.0,268.0,324.0
VAIPE_2002_49.json,49.0,381.0,2639.0,324.0,532.0
VAIPE_2002_50.json,77.0,1537.0,557.0,324.0,514.0
VAIPE_2002_50.json,39.0,350.0,3086.0,324.0,324.0
VAIPE_2002_51.json,42.0,2999.0,2591.0,500.0,570.0
VAIPE_2002_51.json,11.0,1305.0,1963.0,324.0,324.0
VAIPE_2002_52.json,0.0,1444.0,965.0,324.0,394.0
VAIPE_2002_52.json,0.0,1081.0,2352.0,324.0,394.0
VAIPE_2002_53.json,21.0,3119.0,3010.0,172.0,324.0
VAIPE_2002_53.json,66.0,1179.0,937.0,398.0,324.0
VAIPE_2002_53.json,71.0,843.0,3224.0,324.0,428.0
VAIPE_2002_54.json,20.0,479.0,789.0,570.0,324.0
VAIPE_2002_55.json,21.0,2370.0,2389.0,324.0,172.0
VAIPE_2002_56.json,94.0,2470.0,2732.0,218.0,324.0
VAIPE_2002_57.json,20.0,1241.0,2871.0,570.0,324.0
VAIPE_2002_58.json,63.0,1262.0,939.0,348.0,324.0
VAIPE_2002_58.json,53.0,761.0,2198.0,322.0,324.0
VAIPE_2002_59.json,88.0,2195.0,2832.0,324.0,300.0
VAIPE_2002_59.json,13.0,673.0,628.0,324.0,330.0
VAIPE_2002_60.json,77.0,345.0,2311.0,324.0,514.0
VAIPE_2002_61.json,63.0,2176.0,2272.0,324.0,348.0
VAIPE_2002_61.json,101.0,1161.0,744.0,166.0,324.0
VAIPE_2002_62.json,86.0,806.0,2652.0,324.0,268.0
VAIPE_2002_63.json,21.0,3058.0,2174.0,172.0,324.0
VAIPE_2002_63.json,32.0,1617.0,1236.0,324.0,322.0
VAIPE_2002_63.json,21.0,639.0,2194.0,172.0,324.0
VAIPE_2002_64.json,22.0,1015.0,2416.0,324.0,324.0
VAIPE_2002_65.json,53.0,984.0,2452.0,322.0,324.0
VAIPE_2002_66.json,86.0,2684.0,2684.0,324.0,268.0
VAIPE_2002_66.json,102.0,339.0,2689.0,324.0,212.0
VAIPE_2002_67.json,39.0,2413.0,1920.0,324.0,324.0
VAIPE_2002_67.json,42.0,543.0,533.0,500.0,570.0
VAIPE_2002_68.json,20.0,2903.0,2803.0,570.0,324.0
VAIPE_2002_69.json,0.0,2355.0,3063.0,324.0,394.0
VAIPE_2002_69.json,66.0,1520.0,954.0,324.0,398.0
VAIPE_2002_69.json,100.0,369.0,2400.0,324.0,316.0
VAIPE_2002_70.json,11.0,2904.0,2795.0,324.0,324.0
VAIPE_2002_71.json,53.0,963.0,2157.0,322.0,324.0
VAIPE_2002_72.json,102.0,649.0,2159.0,324.0,212.0
VAIPE_2002_73.json,21.0,1507.0,1253.0,324.0,172.0
VAIPE_2002_73.json,11.0,1154.0,3135.0,324.0,324.0
VAIPE_2002_74.json,77.0,2978.0,2551.0,514.0,324.0
VAIPE_2002_74.json,101.0,973.0,549.0,166.0,324.0
VAIPE_2002_75.json,32.0,1103.0,1228.0,322.0,324.0
VAIPE_2002_76.json,39.0,1482.0,2469.0,324.0,324.0
VAIPE_2002_77.json,86.0,2979.0,2239.0,324.0,268.0
VAIPE_2002_77.json,32.0,546.0,3257.0,324.0,322.0
VAIPE_2002_78.json,49.0,2090.0,2528.0,532.0,324.0
VAIPE_2002_79.json,86.0,3109.0,2520.0,324.0,268.0
VAIPE_2002_79.json,100.0,1617.0,457.0,324.0,316.0
VAIPE_2002_79.json,101.0,460.0,2382.0,166.0,324.0
VAIPE_2002_80.json,39.0,1542.0,1266.0,324.0,324.0
VAIPE_2002_81.json,77.0,2872.0,2566.0,324.0,514.0
VAIPE_2002_81.json,11.0,896.0,1320.0,324.0,324.0
VAIPE_2002_81.json,58.0,820.0,1868.0,180.0,324.0
VAIPE_2002_82.json,49.0,1008.0,2798.0,324.0,532.0
VAIPE_2002_83.json,101.0,2522.0,2760.0,166.0,324.0
VAIPE_2002_83.json,71.0,466.0,964.0,428.0,324.0
VAIPE_2002_84.json,101.0,2228.0,2989.0,166.0,324.0
VAIPE_2002_84.json,22.0,950.0,591.0,324.0,324.0
VAIPE_2002_85.json,42.0,2138.0,3151.0,500.0,570.0
VAIPE_2002_86.json,42.0,2881.0,2804.0,570.0,500.0
VAIPE_2002_86.json,11.0,1192.0,1057.0,324.0,324.0
VAIPE_2002_87.json,101.0,2399.0,2194.0,166.0,324.0
VAIPE_2002_87.json,101.0,1230.0,1255.0,324.0,166.0
VAIPE_2002_87.json,20.0,233.0,2015.0,570.0,324.0
VAIPE_2002_88.json,39.0,1321.0,3333.0,324.0,324.0
VAIPE_2002_89.json,86.0,1402.0,732.0,268.0,324.0
VAIPE_2002_89.json,13.0,681.0,3013.0,330.0,324.0
VAIPE_2002_90.json,58.0,1182.0,2930.0,180.0,324.0
VAIPE_2002_91.json,21.0,2533.0,2145.0,172.0,324.0
VAIPE_2002_92.json,66.0,1510.0,1918.0,398.0,324.0
VAIPE_2002_93.json,22.0,704.0,2053.0,324.0,324.0
VAIPE_2002_94.json,63.0,752.0,568.0,348.0,324.0
VAIPE_2002_95.json,100.0,552.0,446.0,316.0,324.0
VAIPE_2002_96.json,20.0,2737.0,2646.0,324.0,570.0
VAIPE_2002_96.json,20.0,1383.0,669.0,324.0,570.0
VAIPE_2002_96.json,86.0,974.0,2864.0,268.0,324.0
VAIPE_2002_97.json,102.0,1223.0,1063.0,324.0,212.0
VAIPE_2002_97.json,94.0,1467.0,2407.0,324.0,218.0
VAIPE_2002_98.json,101.0,819.0,543.0,324.0,166.0
VAIPE_2002_99.json,66.0,2534.0,1892.0,398.0,324.0
VAIPE_2002_99.json,86.0,1620.0,2038.0,324.0,268.0
VAIPE_2002_100.json,100.0,1466.0,692.0,316.0,324.0
VAIPE_2002_100.json,0.0,1326.0,2655.0,324.0,394.0
VAIPE_2002_101.json,58.0,1259.0,2433.0,180.0,324.0
VAIPE_2002_102.json,58.0,2647.0,2060.0,180.0,324.0
VAIPE_2002_103.json,100.0,2673.0,2258.0,316.0,324.0
VAIPE_2002_103.json,39.0,634.0,2945.0,324.0,324.0
VAIPE_2002_104.json,100.0,1445.0,982.0,324.0,316.0
VAIPE_2002_105.json,13.0,3213.0,2839.0,330.0,324.0
VAIPE_2002_105.json,94.0,684.0,371.0,218.0,324.0
VAIPE_2002_106.json,21.0,2173.0,2506.0,324.0,172.0
VAIPE_2002_107.json,22.0,1332.0,2541.0,324.0,324.0
VAIPE_2002_108.json,39.0,419.0,381.0,324.0,324.0
VAIPE_2002_108.json,100.0,595.0,2524.0,316.0,324.0
VAIPE_2002_109.json,86.0,2818.0,3218.0,324.0,268.0
VAIPE_2002_109.json,39.0,519.0,1230.0,324.0,324.0
VAIPE_2002_110.json,58.0,2169.0,2762.0,324.0,180.0
VAIPE_2002_110.json,100.0,488.0,2259.0,316.0,324.0
VAIPE_2002_111.json,39.0,3111.0,3284.0,324.0,324.0
VAIPE_2002_111.json,77.0,368.0,969.0,324.0,514.0
